Timestamp, Frame, Slot, IMSI, RNTI, UID, UE_No, DL_THR, UL_THR, ,PH_dB, PCMAX_dBm, AVG_RSRP, CQI, RI, raw_rssi, ul_rssi, dl_max_mcs, sched_ul_bytes, estimated_ul_buffer, num_total_bytes, dl_pdus_total, ,dl_BLER, dl_MCS, dlsch_errors, dlsch_total_bytes, dlsch_current_bytes, dlsch_total_rbs, dlsch_current_rbs, dl_num_mac_sdu, dl_lc4_bytes, dl_lc4_id, dl_lc4_sst,dl_lc4_sd, dl_lc5_bytes, dl_lc5_id, dl_lc5_sst,dl_lc5_sd, ,ul_BLER, ul_MCS, ulsch_errors, ulsch_total_bytes, ulsch_current_bytes, ulsch_total_rbs, ulsch_current_rbs, ul_num_mac_sdu, SNR, slice2_max_ratio, ,
0,11,19,0010100000107XX,928c,1,1,36.026268,182.645523, ,61,21,-99,0,1,689,0,28,842,0,58,0, ,0.05702,22,42,42113768,201,432616,5,82157,3010312,1,1,000000,0,0,0,000000, ,0.21776,15,4,74079304,421,2791859,10,104082,125,100, ,
1,12,1,0010100000107XX,928c,1,1,36.090698,182.645523, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.05702,22,42,42113768,0,432616,0,82157,3010312,1,1,000000,0,0,0,000000, ,0.21776,15,4,74079304,421,2791859,10,104082,125,100, ,
2,12,3,0010100000107XX,928c,1,1,36.054615,182.645523, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.05702,22,42,42113768,0,432616,0,82157,3010312,1,1,000000,0,0,0,000000, ,0.21776,15,4,74079304,421,2791859,10,104082,125,100, ,
3,12,4,0010100000107XX,928c,1,1,36.036587,182.645523, ,61,21,-99,0,1,689,0,28,842,0,3,0, ,0.05702,22,42,42113768,0,432616,0,82157,3010312,1,1,000000,0,0,0,000000, ,0.21776,15,4,74079304,421,2791859,10,104082,125,100, ,
4,12,7,0010100000107XX,928c,1,1,36.246292,183.002853, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74079304,0,2791859,0,104082,125,100, ,
5,12,9,0010100000107XX,928c,1,1,36.246292,183.002853, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74079304,0,2791859,0,104082,125,100, ,
6,12,12,0010100000107XX,928c,1,1,36.191948,183.002853, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74079304,0,2791859,0,104082,125,100, ,
7,12,13,0010100000107XX,928c,1,1,36.173851,183.002853, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74079725,0,2791859,0,104082,130,100, ,
8,12,16,0010100000107XX,928c,1,1,36.119614,182.865891, ,61,21,-99,0,1,697,0,28,513,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74080146,421,2791879,10,104082,140,100, ,
9,12,18,0010100000107XX,928c,1,1,36.101555,182.984955, ,61,21,-99,0,1,697,0,28,934,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74080146,421,2791889,10,104082,140,100, ,
10,13,0,0010100000107XX,928c,1,1,36.083504,182.984955, ,61,21,-99,0,1,697,0,28,934,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74080146,421,2791889,10,104082,140,100, ,
11,13,2,0010100000107XX,928c,1,1,36.047428,182.984955, ,61,21,-99,0,1,697,0,28,934,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74080146,421,2791889,10,104082,140,100, ,
12,13,4,0010100000107XX,928c,1,1,36.011387,182.984955, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74080659,421,2791889,10,104085,145,100, ,
13,13,6,0010100000107XX,928c,1,1,35.975384,183.058395, ,61,21,-99,0,1,697,0,28,92,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081080,0,2791899,0,104085,130,100, ,
14,13,8,0010100000107XX,928c,1,1,35.957394,182.966858, ,61,21,-99,0,1,697,0,28,92,0,0,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081080,0,2791899,0,104085,130,100, ,
15,13,10,0010100000107XX,928c,1,1,35.939415,182.966858, ,61,21,-99,0,1,697,0,28,92,0,312,0, ,0.05702,22,42,42114296,0,432621,0,82158,3010315,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081080,0,2791899,0,104085,130,100, ,
16,13,11,0010100000107XX,928c,1,1,36.185444,182.966858, ,61,21,-99,0,1,697,0,28,92,0,515,0, ,0.05702,22,42,42114824,528,432626,5,82161,3010834,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081080,0,2791899,0,104085,130,100, ,
17,13,12,0010100000107XX,928c,1,1,36.431351,182.966858, ,61,21,-99,0,1,697,0,28,92,0,1548,0, ,0.05702,22,42,42115352,528,432631,5,82164,3011353,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081080,0,2791899,0,104085,130,100, ,
19,13,16,0010100000107XX,928c,1,1,37.157841,182.829926, ,61,21,-99,0,1,704,0,28,513,0,6,0, ,0.05702,22,42,42116953,0,432646,0,82170,3012901,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081172,421,2791919,10,104085,150,100, ,
20,13,19,0010100000107XX,928c,1,1,37.403259,182.949005, ,61,21,-99,0,1,704,0,28,934,0,0,0, ,0.05702,22,42,42117481,0,432651,0,82172,3012904,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081172,421,2791929,10,104085,150,100, ,
21,14,1,0010100000107XX,928c,1,1,37.365864,182.949005, ,61,21,-99,0,1,704,0,28,934,0,0,0, ,0.05702,22,42,42117481,0,432651,0,82172,3012904,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081172,421,2791929,10,104085,150,100, ,
22,14,3,0010100000107XX,928c,1,1,37.328506,182.949005, ,61,21,-99,0,1,697,0,28,842,0,0,0, ,0.05702,22,42,42117481,0,432651,0,82172,3012904,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081264,421,2791929,10,104086,150,100, ,
23,14,4,0010100000107XX,928c,1,1,37.309841,182.949005, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.05702,22,42,42117481,0,432651,0,82172,3012904,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081685,421,2791929,10,104086,135,100, ,
24,14,5,0010100000107XX,928c,1,1,37.291183,183.068024, ,61,21,-99,0,1,689,0,28,421,0,902,0, ,0.05702,22,42,42117481,0,432651,0,82172,3012904,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081685,421,2791929,46,104086,125,100, ,
25,14,9,0010100000107XX,928c,1,1,37.725666,183.095383, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081685,0,2791929,0,104086,125,100, ,
26,14,11,0010100000107XX,928c,1,1,37.687946,183.095383, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74081685,0,2791929,0,104086,125,100, ,
27,14,13,0010100000107XX,928c,1,1,37.650265,183.095383, ,67,21,-99,0,1,689,0,28,0,0,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082106,0,2791929,0,104086,135,100, ,
28,14,16,0010100000107XX,928c,1,1,37.612621,183.003830, ,67,21,-99,0,1,689,0,28,92,0,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082106,92,2791939,10,104086,135,100, ,
29,14,18,0010100000107XX,928c,1,1,37.575016,183.077347, ,67,21,-99,0,1,689,0,28,934,0,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082106,421,2791959,10,104086,135,100, ,
30,15,0,0010100000107XX,928c,1,1,37.556229,183.077347, ,67,21,-99,0,1,689,0,28,934,0,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082106,421,2791959,10,104086,135,100, ,
31,15,2,0010100000107XX,928c,1,1,37.518681,183.077347, ,67,21,-99,0,1,689,0,28,934,0,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082106,421,2791959,10,104086,135,100, ,
32,15,3,0010100000107XX,928c,1,1,37.499920,183.077347, ,67,21,-99,0,1,710,0,28,842,384,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082198,421,2791959,10,104089,140,100, ,
33,15,6,0010100000107XX,928c,1,1,37.443695,183.315201, ,67,21,-99,0,1,697,0,28,842,384,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082198,421,2791959,10,104089,140,100, ,
34,15,8,0010100000107XX,928c,1,1,37.424973,183.434036, ,67,21,-99,0,1,697,0,28,842,384,0,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082198,0,2791959,0,104089,140,100, ,
35,15,10,0010100000107XX,928c,1,1,37.406258,183.434036, ,67,21,-99,0,1,697,0,28,842,384,3,0, ,0.05702,22,42,42118425,0,432660,0,82173,3013806,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082198,0,2791959,0,104089,140,100, ,
36,15,12,0010100000107XX,928c,1,1,37.632729,183.434036, ,67,21,-99,0,1,697,0,28,842,384,0,0, ,0.05702,22,42,42118953,0,432665,0,82174,3013809,1,1,000000,0,0,0,000000, ,0.21776,15,4,74082198,0,2791959,0,104089,140,100, ,
37,15,14,0010100000107XX,928c,1,1,37.595104,183.434036, ,61,21,-99,0,1,697,0,28,0,0,0,0, ,0.05702,22,42,42118953,0,432665,0,82174,3013809,1,1,000000,0,0,0,000000, ,0.21776,15,4,74083040,0,2791959,0,104090,130,100, ,
38,15,16,0010100000107XX,928c,1,1,37.557518,183.250641, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.05702,22,42,42118953,0,432665,0,82174,3013809,1,1,000000,0,0,0,000000, ,0.21776,15,4,74083040,421,2791969,10,104090,130,100, ,
39,15,19,0010100000107XX,928c,1,1,37.538738,183.369507, ,61,21,-99,0,1,697,0,28,842,0,0,0, ,0.05702,22,42,42118953,0,432665,0,82174,3013809,1,1,000000,0,0,0,000000, ,0.21776,15,4,74083040,421,2791979,10,104090,130,100, ,
40,16,1,0010100000107XX,928c,1,1,37.501205,183.369507, ,61,21,-99,0,1,697,0,28,842,0,0,0, ,0.05702,22,42,42118953,0,432665,0,82174,3013809,1,1,000000,0,0,0,000000, ,0.21776,15,4,74083040,421,2791979,10,104090,130,100, ,
42,16,2,0010100000107XX,928c,1,1,37.482452,183.369507, ,61,21,-99,0,1,697,0,28,842,0,0,0, ,0.05702,22,42,42118953,0,432665,0,82174,3013809,1,1,000000,0,0,0,000000, ,0.21776,15,4,74083040,421,2791979,10,104090,130,100, ,
43,16,4,0010100000107XX,928c,1,1,37.444977,183.369507, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.05702,22,42,42118953,0,432665,0,82174,3013809,1,1,000000,0,0,0,000000, ,0.21776,15,4,74083461,421,2791979,10,104091,130,100, ,
