Timestamp, Frame, Slot, IMSI, RNTI, UID, UE_No, DL_THR, UL_THR, ,PH_dB, PCMAX_dBm, AVG_RSRP, CQI, RI, raw_rssi, ul_rssi, dl_max_mcs, sched_ul_bytes, estimated_ul_buffer, num_total_bytes, dl_pdus_total, ,dl_BLER, dl_MCS, dlsch_errors, dlsch_total_bytes, dlsch_current_bytes, dlsch_total_rbs, dlsch_current_rbs, dl_num_mac_sdu, dl_lc4_bytes, dl_lc4_id, dl_lc4_sst,dl_lc4_sd, dl_lc5_bytes, dl_lc5_id, dl_lc5_sst,dl_lc5_sd, ,ul_BLER, ul_MCS, ulsch_errors, ulsch_total_bytes, ulsch_current_bytes, ulsch_total_rbs, ulsch_current_rbs, ul_num_mac_sdu, SNR, slice2_max_ratio, ,
20,119,4,0010100000107XX,8462,0,1,36.952126,176.966446, ,61,21,-99,0,1,704,0,28,421,0,3,0, ,0.05849,23,4,1905827,0,20572,0,3850,153069,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105063,421,144455,10,4352,140,100, ,
21,119,5,0010100000107XX,8462,0,1,37.213650,177.088455, ,61,21,-99,0,1,704,0,28,92,0,58,0, ,0.05849,23,4,1906387,560,20577,5,3851,153072,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105484,92,144465,10,4352,145,100, ,
22,119,9,0010100000107XX,8462,0,1,37.456303,176.957382, ,61,21,-99,0,1,704,0,28,92,0,0,0, ,0.05849,23,4,1906947,0,20582,0,3852,153130,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105484,0,144465,0,4352,145,100, ,
23,119,11,0010100000107XX,8462,0,1,37.418854,176.957382, ,61,21,-99,0,1,704,0,28,92,0,0,0, ,0.05849,23,4,1906947,0,20582,0,3852,153130,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105484,0,144465,0,4352,145,100, ,
24,119,13,0010100000107XX,8462,0,1,37.381443,176.957382, ,61,21,-99,0,1,704,0,28,0,0,0,0, ,0.05849,23,4,1906947,0,20582,0,3852,153130,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105576,0,144465,0,4352,150,100, ,
25,119,16,0010100000107XX,8462,0,1,37.325397,176.780457, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.05849,23,4,1906947,0,20582,0,3852,153130,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105576,421,144475,10,4352,150,100, ,
26,119,18,0010100000107XX,8462,0,1,37.306732,176.902557, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.05849,23,4,1906947,0,20582,0,3852,153130,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105576,421,144485,10,4352,150,100, ,
27,120,0,0010100000107XX,8462,0,1,37.288078,176.902557, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.05849,23,4,1906947,0,20582,0,3852,153130,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105576,421,144485,10,4352,150,100, ,
28,120,2,0010100000107XX,8462,0,1,37.250797,176.902557, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.05849,23,4,1906947,0,20582,0,3852,153130,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105576,421,144485,10,4352,150,100, ,
29,120,4,0010100000107XX,8462,0,1,37.213554,176.902557, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.05849,23,4,1906947,0,20582,0,3852,153130,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105997,421,144485,10,4353,145,100, ,
30,120,5,0010100000107XX,8462,0,1,37.194946,177.024597, ,61,21,-99,0,1,689,0,28,421,0,58,0, ,0.05849,23,4,1906947,0,20582,0,3852,153130,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105997,421,144485,46,4353,125,100, ,
32,120,9,0010100000107XX,8462,0,1,37.437618,177.057999, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.05849,23,4,1907507,0,20587,0,3853,153188,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105997,0,144485,0,4353,125,100, ,
33,120,11,0010100000107XX,8462,0,1,37.400188,177.057999, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.05849,23,4,1907507,0,20587,0,3853,153188,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105997,0,144485,0,4353,125,100, ,
34,120,12,0010100000107XX,8462,0,1,37.381489,177.057999, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.05849,23,4,1907507,0,20587,0,3853,153188,1,1,000000,0,0,0,000000, ,0.15395,17,0,4105997,0,144485,0,4353,125,100, ,
35,120,15,0010100000107XX,8462,0,1,37.344116,176.969467, ,61,21,-99,0,1,704,0,28,0,0,0,0, ,0.05849,23,4,1907507,0,20587,0,3853,153188,1,1,000000,0,0,0,000000, ,0.15395,17,0,4106418,0,144485,0,4353,150,100, ,
36,120,16,0010100000107XX,8462,0,1,37.325443,176.880981, ,61,21,-99,0,1,704,0,28,421,0,3,0, ,0.05849,23,4,1907507,0,20587,0,3853,153188,1,1,000000,0,0,0,000000, ,0.15395,17,0,4106418,421,144495,10,4353,150,100, ,
37,120,19,0010100000107XX,8462,0,1,37.586781,177.003036, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4106418,421,144505,10,4353,150,100, ,
38,121,1,0010100000107XX,8462,0,1,37.549202,177.003036, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4106418,421,144505,10,4353,150,100, ,
39,121,3,0010100000107XX,8462,0,1,37.511662,177.003036, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4106418,421,144505,10,4353,150,100, ,
40,121,6,0010100000107XX,8462,0,1,37.455421,177.082458, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107260,0,144515,0,4354,150,100, ,
41,121,8,0010100000107XX,8462,0,1,37.436691,176.993912, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107260,0,144515,0,4354,150,100, ,
42,121,10,0010100000107XX,8462,0,1,37.417973,176.993912, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107260,0,144515,0,4354,150,100, ,
44,121,12,0010100000107XX,8462,0,1,37.380562,176.993912, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107260,0,144515,0,4354,150,100, ,
45,121,15,0010100000107XX,8462,0,1,37.324516,176.905411, ,61,21,-99,0,1,710,0,28,0,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107352,0,144515,0,4354,145,100, ,
46,121,17,0010100000107XX,8462,0,1,37.287201,176.939041, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107352,421,144535,10,4354,145,100, ,
47,121,19,0010100000107XX,8462,0,1,37.287201,176.939041, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.05849,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107352,421,144535,10,4354,145,100, ,
48,122,0,0010100000107XX,8462,0,1,37.268555,176.939041, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.06693,23,4,1908067,0,20592,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107352,421,144535,10,4354,145,100, ,
49,122,3,0010100000107XX,8462,0,1,37.492397,176.939041, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.06693,23,4,1908627,0,20597,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107352,421,144535,10,4354,145,100, ,
50,122,5,0010100000107XX,8462,0,1,37.454914,177.061066, ,61,21,-99,0,1,697,0,28,421,0,58,0, ,0.06693,23,4,1908627,0,20597,0,3854,153191,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107773,421,144535,46,4355,145,100, ,
51,122,8,0010100000107XX,8462,0,1,37.697327,177.094437, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.06693,23,4,1909187,0,20602,0,3855,153249,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107773,0,144535,0,4355,145,100, ,
52,122,10,0010100000107XX,8462,0,1,37.678478,177.094437, ,61,21,-99,0,1,697,0,28,421,0,3,0, ,0.06693,23,4,1909187,0,20602,0,3855,153249,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107773,0,144535,0,4355,145,100, ,
53,122,12,0010100000107XX,8462,0,1,37.920666,177.094437, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15395,17,0,4107773,0,144535,0,4355,145,100, ,
54,122,14,0010100000107XX,8462,0,1,37.882751,177.094437, ,61,21,-99,0,1,704,0,28,0,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15395,17,0,4108194,0,144535,0,4355,145,100, ,
55,122,16,0010100000107XX,8462,0,1,37.844875,176.917389, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15395,17,0,4108194,421,144545,10,4355,145,100, ,
57,122,19,0010100000107XX,8462,0,1,37.825951,177.039429, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15395,17,0,4108194,421,144555,10,4355,145,100, ,
58,123,1,0010100000107XX,8462,0,1,37.788132,177.039429, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15395,17,0,4108194,421,144555,10,4355,145,100, ,
59,123,3,0010100000107XX,8462,0,1,37.750351,177.039429, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15395,17,0,4108194,421,144555,10,4355,145,100, ,
60,123,5,0010100000107XX,8462,0,1,37.712608,177.161407, ,61,21,-99,0,1,704,0,28,92,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109036,92,144565,10,4356,130,100, ,
61,123,7,0010100000107XX,8462,0,1,37.674904,177.030258, ,61,21,-99,0,1,704,0,28,92,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109036,0,144565,0,4356,130,100, ,
62,123,10,0010100000107XX,8462,0,1,37.656067,177.030258, ,61,21,-99,0,1,704,0,28,92,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109036,0,144565,0,4356,130,100, ,
63,123,12,0010100000107XX,8462,0,1,37.618420,177.030258, ,61,21,-99,0,1,704,0,28,92,0,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109036,0,144565,0,4356,130,100, ,
64,123,14,0010100000107XX,8462,0,1,37.580811,177.030258, ,61,21,-99,0,1,710,0,28,0,276,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109128,0,144565,0,4357,150,100, ,
65,123,16,0010100000107XX,8462,0,1,37.543236,176.995773, ,61,21,-99,0,1,710,0,28,706,276,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109128,421,144593,10,4357,150,100, ,
66,123,18,0010100000107XX,8462,0,1,37.524464,177.117767, ,61,21,-99,0,1,710,0,28,1127,276,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109128,421,144603,10,4357,150,100, ,
68,124,1,0010100000107XX,8462,0,1,37.486946,177.117767, ,61,21,-99,0,1,710,0,28,1127,276,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109128,421,144603,10,4357,150,100, ,
69,124,2,0010100000107XX,8462,0,1,37.468201,177.117767, ,61,21,-99,0,1,710,0,28,1127,276,0,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109128,421,144603,10,4357,150,100, ,
70,124,3,0010100000107XX,8462,0,1,37.449467,177.117767, ,61,21,-99,0,1,786,0,28,842,0,3,0, ,0.06693,23,4,1909747,0,20607,0,3856,153252,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109413,421,144603,10,4358,225,100, ,
71,124,4,0010100000107XX,8462,0,1,37.710743,177.117767, ,61,21,-99,0,1,704,0,28,421,0,58,0, ,0.06693,23,4,1910307,560,20612,5,3857,153255,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109834,421,144603,10,4358,140,100, ,
72,124,9,0010100000107XX,8462,0,1,37.933922,177.272888, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.06693,23,4,1910867,0,20617,0,3858,153313,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109834,0,144603,0,4358,125,100, ,
73,124,11,0010100000107XX,8462,0,1,37.895996,177.272888, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.06693,23,4,1910867,0,20617,0,3858,153313,1,1,000000,0,0,0,000000, ,0.15641,16,0,4109834,0,144603,0,4358,125,100, ,
74,124,13,0010100000107XX,8462,0,1,37.858109,177.272888, ,61,21,-99,0,1,704,0,28,0,0,0,0, ,0.06693,23,4,1910867,0,20617,0,3858,153313,1,1,000000,0,0,0,000000, ,0.15641,16,0,4110255,0,144603,0,4358,145,100, ,
75,124,16,0010100000107XX,8462,0,1,37.801350,177.095657, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.06693,23,4,1910867,0,20617,0,3858,153313,1,1,000000,0,0,0,000000, ,0.15641,16,0,4110255,421,144613,10,4358,145,100, ,
76,124,18,0010100000107XX,8462,0,1,37.782448,177.217606, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1910867,0,20617,0,3858,153313,1,1,000000,0,0,0,000000, ,0.15641,16,0,4110255,421,144623,10,4358,145,100, ,
77,125,0,0010100000107XX,8462,0,1,37.763557,177.217606, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1910867,0,20617,0,3858,153313,1,1,000000,0,0,0,000000, ,0.15641,16,0,4110255,421,144623,10,4358,145,100, ,
78,125,2,0010100000107XX,8462,0,1,37.725800,177.217606, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1910867,0,20617,0,3858,153313,1,1,000000,0,0,0,000000, ,0.15641,16,0,4110255,421,144623,10,4358,145,100, ,
79,125,4,0010100000107XX,8462,0,1,37.688080,177.217606, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.06693,23,4,1910867,0,20617,0,3858,153313,1,1,000000,0,0,0,000000, ,0.15641,16,0,4110676,421,144623,10,4360,130,100, ,
80,125,5,0010100000107XX,8462,0,1,37.669235,177.339493, ,61,21,-99,0,1,710,0,28,92,0,58,0, ,0.06693,23,4,1910867,0,20617,0,3858,153313,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111097,92,144633,10,4360,145,100, ,
82,125,9,0010100000107XX,8462,0,1,37.911434,177.208160, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.06693,23,4,1911427,0,20622,0,3859,153371,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111097,0,144633,0,4360,145,100, ,
83,125,11,0010100000107XX,8462,0,1,37.873531,177.208160, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.06693,23,4,1911427,0,20622,0,3859,153371,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111097,0,144633,0,4360,145,100, ,
84,125,13,0010100000107XX,8462,0,1,37.835667,177.208160, ,61,21,-99,0,1,715,0,28,0,0,0,0, ,0.06693,23,4,1911427,0,20622,0,3859,153371,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111189,0,144633,0,4360,150,100, ,
85,125,14,0010100000107XX,8462,0,1,37.816750,177.208160, ,61,21,-99,0,1,715,0,28,0,0,3,0, ,0.06693,23,4,1911427,0,20622,0,3859,153371,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111189,0,144633,0,4360,150,100, ,
86,125,17,0010100000107XX,8462,0,1,38.039768,177.152969, ,61,21,-99,0,1,715,0,28,842,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111189,421,144653,10,4360,150,100, ,
87,125,19,0010100000107XX,8462,0,1,38.039768,177.152969, ,61,21,-99,0,1,715,0,28,842,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111189,421,144653,10,4360,150,100, ,
88,126,2,0010100000107XX,8462,0,1,37.982735,177.152969, ,61,21,-99,0,1,715,0,28,842,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111189,421,144653,10,4360,150,100, ,
89,126,3,0010100000107XX,8462,0,1,37.963741,177.152969, ,61,21,-99,0,1,715,0,28,842,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111189,421,144653,10,4360,150,100, ,
90,126,6,0010100000107XX,8462,0,1,37.906822,177.396744, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111610,0,144653,0,4360,120,100, ,
91,126,8,0010100000107XX,8462,0,1,37.887867,177.308044, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111610,0,144653,0,4360,120,100, ,
93,126,11,0010100000107XX,8462,0,1,37.868923,177.308044, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111610,0,144653,0,4360,120,100, ,
94,126,12,0010100000107XX,8462,0,1,37.831062,177.308044, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4111610,0,144653,0,4360,120,100, ,
95,126,15,0010100000107XX,8462,0,1,37.774342,177.219391, ,61,21,-99,0,1,704,0,28,0,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112031,0,144653,0,4360,145,100, ,
96,126,17,0010100000107XX,8462,0,1,37.736576,177.252716, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112031,421,144673,10,4360,145,100, ,
97,126,19,0010100000107XX,8462,0,1,37.736576,177.252716, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112031,421,144673,10,4360,145,100, ,
98,127,1,0010100000107XX,8462,0,1,37.698849,177.252716, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112031,421,144673,10,4360,145,100, ,
99,127,3,0010100000107XX,8462,0,1,37.661160,177.252716, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112031,421,144673,10,4360,145,100, ,
100,127,5,0010100000107XX,8462,0,1,37.623505,177.374588, ,61,21,-99,0,1,697,0,28,421,0,58,0, ,0.06693,23,4,1911987,0,20627,0,3860,153374,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112452,421,144673,46,4362,135,100, ,
101,127,6,0010100000107XX,8462,0,1,37.884693,177.496399, ,61,21,-99,0,1,697,0,28,421,0,3,0, ,0.06693,23,4,1912547,560,20632,5,3861,153432,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112452,0,144673,0,4362,135,100, ,
102,127,10,0010100000107XX,8462,0,1,38.126675,177.407654, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.06693,23,4,1913107,0,20637,0,3862,153435,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112452,0,144673,0,4362,135,100, ,
103,127,12,0010100000107XX,8462,0,1,38.088554,177.407654, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.06693,23,4,1913107,0,20637,0,3862,153435,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112452,0,144673,0,4362,135,100, ,
105,127,14,0010100000107XX,8462,0,1,38.050472,177.407654, ,61,21,-99,0,1,704,0,28,0,0,0,0, ,0.06693,23,4,1913107,0,20637,0,3862,153435,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112873,0,144673,0,4362,145,100, ,
106,127,17,0010100000107XX,8462,0,1,37.993420,177.352158, ,61,21,-99,0,1,704,0,28,842,0,0,0, ,0.06693,23,4,1913107,0,20637,0,3862,153435,1,1,000000,0,0,0,000000, ,0.15641,16,0,4112873,421,144693,10,4362,145,100, ,
