Timestamp, Frame, Slot, IMSI, RNTI, UID, UE_No, DL_THR, UL_THR, ,PH_dB, PCMAX_dBm, AVG_RSRP, CQI, RI, raw_rssi, ul_rssi, dl_max_mcs, sched_ul_bytes, estimated_ul_buffer, num_total_bytes, dl_pdus_total, ,dl_BLER, dl_MCS, dlsch_errors, dlsch_total_bytes, dlsch_current_bytes, dlsch_total_rbs, dlsch_current_rbs, dl_num_mac_sdu, dl_lc4_bytes, dl_lc4_id, dl_lc4_sst,dl_lc4_sd, dl_lc5_bytes, dl_lc5_id, dl_lc5_sst,dl_lc5_sd, ,ul_BLER, ul_MCS, ulsch_errors, ulsch_total_bytes, ulsch_current_bytes, ulsch_total_rbs, ulsch_current_rbs, ul_num_mac_sdu, SNR, slice2_max_ratio, ,
0,522,19,0010100000107XX,8462,0,1,36.261860,164.895264, ,58,21,-98,0,1,715,0,28,879,276,0,0, ,0.06409,21,55,40080889,0,412708,0,78017,2944556,1,1,000000,0,0,0,000000, ,0.06031,6,5,74369068,301,2748117,10,95546,165,100, ,
1,523,1,0010100000107XX,8462,0,1,36.225605,164.895264, ,58,21,-98,0,1,715,0,28,879,276,0,0, ,0.06409,21,55,40080889,0,412708,0,78017,2944556,1,1,000000,0,0,0,000000, ,0.06031,6,5,74369068,301,2748117,10,95546,165,100, ,
2,523,2,0010100000107XX,8462,0,1,36.207493,164.895264, ,58,21,-98,0,1,715,0,28,879,276,10,0, ,0.06409,21,55,40080889,0,412708,0,78017,2944556,1,1,000000,0,0,0,000000, ,0.06031,6,5,74369068,301,2748117,10,95546,165,100, ,
3,523,5,0010100000107XX,8462,0,1,36.400959,164.963318, ,58,21,-98,0,1,680,0,28,63,0,0,0, ,0.06409,21,55,40081385,0,412713,0,78018,2944566,1,1,000000,0,0,0,000000, ,0.05731,6,5,74369947,63,2748127,10,95548,130,100, ,
4,523,8,0010100000107XX,8462,0,1,36.364567,164.829880, ,58,21,-98,0,1,680,0,28,63,0,0,0, ,0.06409,21,55,40081385,0,412713,0,78018,2944566,1,1,000000,0,0,0,000000, ,0.05731,6,5,74369947,0,2748127,0,95548,130,100, ,
6,523,10,0010100000107XX,8462,0,1,36.346382,164.829880, ,58,21,-98,0,1,680,0,28,63,0,0,0, ,0.06409,21,55,40081385,0,412713,0,78018,2944566,1,1,000000,0,0,0,000000, ,0.05731,6,5,74369947,0,2748127,0,95548,130,100, ,
7,523,11,0010100000107XX,8462,0,1,36.328209,164.829880, ,58,21,-98,0,1,680,0,28,63,0,58,0, ,0.06409,21,55,40081385,0,412713,0,78018,2944566,1,1,000000,0,0,0,000000, ,0.05731,6,5,74369947,0,2748127,0,95548,130,100, ,
8,523,14,0010100000107XX,8462,0,1,36.521492,164.829880, ,58,21,-98,0,1,715,0,28,0,0,0,0, ,0.06409,21,55,40081881,0,412718,0,78019,2944624,1,1,000000,0,0,0,000000, ,0.05731,6,5,74370010,0,2748127,0,95549,155,100, ,
9,523,15,0010100000107XX,8462,0,1,36.503231,164.747467, ,58,21,-98,0,1,715,0,28,63,0,116,0, ,0.06409,21,55,40081881,0,412718,0,78019,2944624,1,1,000000,0,0,0,000000, ,0.05731,6,5,74370010,63,2748137,10,95549,155,100, ,
10,523,18,0010100000107XX,8462,0,1,36.714611,164.764740, ,58,21,-98,0,1,715,0,28,665,0,0,0, ,0.06409,21,55,40082377,0,412723,0,78021,2944740,1,1,000000,0,0,0,000000, ,0.05731,6,5,74370010,301,2748157,10,95549,155,100, ,
