Timestamp, Frame, Slot, IMSI, RNTI, UID, UE_No, DL_THR, UL_THR, ,PH_dB, PCMAX_dBm, AVG_RSRP, CQI, RI, raw_rssi, ul_rssi, dl_max_mcs, sched_ul_bytes, estimated_ul_buffer, num_total_bytes, dl_pdus_total, ,dl_BLER, dl_MCS, dlsch_errors, dlsch_total_bytes, dlsch_current_bytes, dlsch_total_rbs, dlsch_current_rbs, dl_num_mac_sdu, dl_lc4_bytes, dl_lc4_id, dl_lc4_sst,dl_lc4_sd, dl_lc5_bytes, dl_lc5_id, dl_lc5_sst,dl_lc5_sd, ,ul_BLER, ul_MCS, ulsch_errors, ulsch_total_bytes, ulsch_current_bytes, ulsch_total_rbs, ulsch_current_rbs, ul_num_mac_sdu, SNR, slice2_max_ratio, ,
31,819,1,0010100000107XX,4251,1,1,19.920723,160.195450, ,59,21,-102,0,1,704,0,28,842,0,0,0, ,0.15828,15,156,30844386,0,483964,0,87195,3013878,1,1,000000,0,0,0,000000, ,0.09054,9,0,98608210,421,3783770,10,126982,150,100, ,
32,819,3,0010100000107XX,4251,1,1,19.900806,160.195450, ,59,21,-102,0,1,704,0,28,842,0,0,0, ,0.15828,15,156,30844386,0,483964,0,87195,3013878,1,1,000000,0,0,0,000000, ,0.09054,9,0,98608210,421,3783770,10,126982,150,100, ,
33,819,5,0010100000107XX,4251,1,1,19.880909,160.325851, ,59,21,-102,0,1,710,0,28,421,0,0,0, ,0.15828,15,156,30844386,0,483964,0,87195,3013878,1,1,000000,0,0,0,000000, ,0.09054,9,0,98608631,421,3783770,46,126982,145,100, ,
34,819,7,0010100000107XX,4251,1,1,19.861032,160.375961, ,59,21,-102,0,1,710,0,28,421,0,0,0, ,0.15828,15,156,30844386,0,483964,0,87195,3013878,1,1,000000,0,0,0,000000, ,0.09054,9,0,98608631,0,3783770,0,126982,145,100, ,
35,819,9,0010100000107XX,4251,1,1,19.861032,160.375961, ,59,21,-102,0,1,710,0,28,421,0,0,0, ,0.15828,15,156,30844386,0,483964,0,87195,3013878,1,1,000000,0,0,0,000000, ,0.09054,9,0,98608631,0,3783770,0,126982,145,100, ,
36,819,12,0010100000107XX,4251,1,1,19.831255,160.375961, ,59,21,-102,0,1,710,0,28,421,0,0,0, ,0.15828,15,156,30844386,0,483964,0,87195,3013878,1,1,000000,0,0,0,000000, ,0.09054,9,0,98608631,0,3783770,0,126982,145,100, ,
37,819,13,0010100000107XX,4251,1,1,19.821339,160.375961, ,65,21,-102,0,1,704,0,28,0,0,0,0, ,0.15828,15,156,30844386,0,483964,0,87195,3013878,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609052,0,3783770,0,126983,155,100, ,
38,819,16,0010100000107XX,4251,1,1,19.966034,160.215622, ,65,21,-102,0,1,704,0,28,421,0,0,0, ,0.15828,15,156,30844735,0,483969,0,87196,3013936,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609052,421,3783780,10,126983,155,100, ,
39,819,18,0010100000107XX,4251,1,1,19.956051,160.346008, ,65,21,-102,0,1,704,0,28,842,0,0,0, ,0.15828,15,156,30844735,0,483969,0,87196,3013936,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609052,421,3783790,10,126983,155,100, ,
40,820,0,0010100000107XX,4251,1,1,19.946072,160.346008, ,65,21,-102,0,1,704,0,28,842,0,0,0, ,0.15828,15,156,30844735,0,483969,0,87196,3013936,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609052,421,3783790,10,126983,155,100, ,
41,820,2,0010100000107XX,4251,1,1,19.926130,160.346008, ,65,21,-102,0,1,704,0,28,842,0,0,0, ,0.15828,15,156,30844735,0,483969,0,87196,3013936,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609052,421,3783790,10,126983,155,100, ,
42,820,4,0010100000107XX,4251,1,1,19.906208,160.346008, ,59,21,-102,0,1,697,0,28,421,0,0,0, ,0.15828,15,156,30844735,0,483969,0,87196,3013936,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609473,421,3783790,10,126984,135,100, ,
43,820,6,0010100000107XX,4251,1,1,19.886305,160.606598, ,59,21,-102,0,1,704,0,28,421,0,3,0, ,0.15828,15,156,30844735,0,483969,0,87196,3013936,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609473,0,3783790,0,126984,140,100, ,
44,820,9,0010100000107XX,4251,1,1,20.050861,160.526291, ,59,21,-102,0,1,704,0,28,421,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609473,0,3783790,0,126984,140,100, ,
46,820,11,0010100000107XX,4251,1,1,20.030815,160.526291, ,59,21,-102,0,1,704,0,28,421,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609473,0,3783790,0,126984,140,100, ,
47,820,12,0010100000107XX,4251,1,1,20.020800,160.526291, ,59,21,-102,0,1,704,0,28,421,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609473,0,3783790,0,126984,140,100, ,
48,820,15,0010100000107XX,4251,1,1,19.990782,160.446030, ,59,21,-102,0,1,704,0,28,92,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609894,92,3783800,10,126984,150,100, ,
49,820,17,0010100000107XX,4251,1,1,19.970795,160.542099, ,59,21,-102,0,1,704,0,28,934,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609894,421,3783820,10,126984,150,100, ,
50,820,19,0010100000107XX,4251,1,1,19.970795,160.542099, ,59,21,-102,0,1,704,0,28,934,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609894,421,3783820,10,126984,150,100, ,
51,821,2,0010100000107XX,4251,1,1,19.940853,160.542099, ,59,21,-102,0,1,704,0,28,934,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98609894,421,3783820,10,126984,150,100, ,
52,821,4,0010100000107XX,4251,1,1,19.920916,160.542099, ,59,21,-102,0,1,704,0,28,421,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610407,421,3783820,10,126986,150,100, ,
53,821,6,0010100000107XX,4251,1,1,19.900999,160.637970, ,59,21,-102,0,1,697,0,28,92,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610828,0,3783830,0,126986,140,100, ,
54,821,8,0010100000107XX,4251,1,1,19.891048,160.557648, ,59,21,-102,0,1,697,0,28,92,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610828,0,3783830,0,126986,140,100, ,
55,821,10,0010100000107XX,4251,1,1,19.881102,160.557648, ,59,21,-102,0,1,697,0,28,92,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610828,0,3783830,0,126986,140,100, ,
57,821,12,0010100000107XX,4251,1,1,19.861225,160.557648, ,59,21,-102,0,1,697,0,28,92,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610828,0,3783830,0,126986,140,100, ,
58,821,15,0010100000107XX,4251,1,1,19.831446,160.477371, ,59,21,-102,0,1,710,0,28,0,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610920,0,3783830,0,126986,155,100, ,
59,821,17,0010100000107XX,4251,1,1,19.811619,160.527420, ,59,21,-102,0,1,710,0,28,842,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610920,421,3783850,10,126986,155,100, ,
60,821,19,0010100000107XX,4251,1,1,19.811619,160.527420, ,59,21,-102,0,1,710,0,28,842,0,0,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610920,421,3783850,10,126986,155,100, ,
61,822,0,0010100000107XX,4251,1,1,19.801712,160.527420, ,59,21,-102,0,1,710,0,28,842,0,3,0, ,0.15828,15,156,30845084,0,483974,0,87197,3013939,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610920,421,3783850,10,126986,155,100, ,
62,822,3,0010100000107XX,4251,1,1,19.946348,160.527420, ,59,21,-102,0,1,710,0,28,842,0,0,0, ,0.15828,15,156,30845433,0,483979,0,87198,3013942,1,1,000000,0,0,0,000000, ,0.09054,9,0,98610920,421,3783850,10,126986,155,100, ,
63,822,6,0010100000107XX,4251,1,1,19.916443,160.787827, ,59,21,-102,0,1,697,0,28,421,0,0,0, ,0.15828,15,156,30845433,0,483979,0,87198,3013942,1,1,000000,0,0,0,000000, ,0.09054,9,0,98611341,0,3783850,0,126986,125,100, ,
64,822,8,0010100000107XX,4251,1,1,19.906485,160.707428, ,59,21,-102,0,1,697,0,28,421,0,0,0, ,0.15828,15,156,30845433,0,483979,0,87198,3013942,1,1,000000,0,0,0,000000, ,0.09054,9,0,98611341,0,3783850,0,126986,125,100, ,
65,822,10,0010100000107XX,4251,1,1,19.896530,160.707428, ,59,21,-102,0,1,697,0,28,421,0,0,0, ,0.15828,15,156,30845433,0,483979,0,87198,3013942,1,1,000000,0,0,0,000000, ,0.09054,9,0,98611341,0,3783850,0,126986,125,100, ,
66,822,12,0010100000107XX,4251,1,1,19.876638,160.707428, ,59,21,-102,0,1,697,0,28,421,0,0,0, ,0.15828,15,156,30845433,0,483979,0,87198,3013942,1,1,000000,0,0,0,000000, ,0.09054,9,0,98611341,0,3783850,0,126986,125,100, ,
67,822,14,0010100000107XX,4251,1,1,19.856766,160.707428, ,65,21,-102,0,1,704,0,28,0,0,0,0, ,0.15828,15,156,30845433,0,483979,0,87198,3013942,1,1,000000,0,0,0,000000, ,0.09054,9,0,98611762,0,3783850,0,126987,150,100, ,
68,822,15,0010100000107XX,4251,1,1,19.846836,160.627075, ,65,21,-102,0,1,704,0,28,0,0,58,0, ,0.15828,15,156,30845433,0,483979,0,87198,3013942,1,1,000000,0,0,0,000000, ,0.09054,9,0,98611762,0,3783850,0,126987,150,100, ,
69,822,18,0010100000107XX,4251,1,1,20.001406,160.676971, ,65,21,-102,0,1,704,0,28,842,0,0,0, ,0.15828,15,156,30845782,0,483984,0,87199,3014000,1,1,000000,0,0,0,000000, ,0.09054,9,0,98611762,421,3783870,10,126987,150,100, ,
70,823,0,0010100000107XX,4251,1,1,19.991405,160.676971, ,65,21,-102,0,1,704,0,28,842,0,0,0, ,0.15828,15,156,30845782,0,483984,0,87199,3014000,1,1,000000,0,0,0,000000, ,0.09054,9,0,98611762,421,3783870,10,126987,150,100, ,
72,823,2,0010100000107XX,4251,1,1,19.971418,160.676971, ,65,21,-102,0,1,704,0,28,842,0,0,0, ,0.15828,15,156,30845782,0,483984,0,87199,3014000,1,1,000000,0,0,0,000000, ,0.09054,9,0,98611762,421,3783870,10,126987,150,100, ,
73,823,4,0010100000107XX,4251,1,1,19.951450,160.676971, ,59,21,-102,0,1,697,0,28,421,0,0,0, ,0.15828,15,156,30845782,0,483984,0,87199,3014000,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612183,421,3783870,10,126987,135,100, ,
74,823,7,0010100000107XX,4251,1,1,19.921537,160.692337, ,59,21,-102,0,1,697,0,28,92,0,0,0, ,0.15828,15,156,30845782,0,483984,0,87199,3014000,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612604,0,3783880,0,126988,145,100, ,
75,823,9,0010100000107XX,4251,1,1,19.921537,160.692337, ,59,21,-102,0,1,697,0,28,92,0,0,0, ,0.15828,15,156,30845782,0,483984,0,87199,3014000,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612604,0,3783880,0,126988,145,100, ,
76,823,11,0010100000107XX,4251,1,1,19.901619,160.692337, ,59,21,-102,0,1,697,0,28,92,0,0,0, ,0.15828,15,156,30845782,0,483984,0,87199,3014000,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612604,0,3783880,0,126988,145,100, ,
77,823,14,0010100000107XX,4251,1,1,20.046194,160.692337, ,59,21,-102,0,1,704,0,28,0,0,0,0, ,0.15828,15,156,30846131,0,483989,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612696,0,3783880,0,126988,150,100, ,
78,823,16,0010100000107XX,4251,1,1,20.026152,160.531677, ,59,21,-102,0,1,704,0,28,421,0,0,0, ,0.15828,15,156,30846131,0,483989,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612696,421,3783890,10,126988,150,100, ,
79,823,18,0010100000107XX,4251,1,1,20.016138,160.661911, ,59,21,-102,0,1,704,0,28,842,0,0,0, ,0.15828,15,156,30846131,0,483989,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612696,421,3783900,10,126988,150,100, ,
80,824,0,0010100000107XX,4251,1,1,20.006130,160.661911, ,59,21,-102,0,1,704,0,28,842,0,0,0, ,0.17245,14,156,30846131,0,483989,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612696,421,3783900,10,126988,150,100, ,
81,824,2,0010100000107XX,4251,1,1,20.148546,160.661911, ,59,21,-102,0,1,704,0,28,842,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612696,421,3783900,10,126988,150,100, ,
83,824,4,0010100000107XX,4251,1,1,20.128403,160.661911, ,59,21,-102,0,1,704,0,28,842,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612696,421,3783900,10,126988,140,100, ,
84,824,7,0010100000107XX,4251,1,1,20.098223,161.052216, ,59,21,-102,0,1,704,0,28,842,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612696,0,3783900,0,126988,140,100, ,
85,824,9,0010100000107XX,4251,1,1,20.098223,161.052216, ,59,21,-102,0,1,704,0,28,842,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612696,0,3783900,0,126988,140,100, ,
86,824,11,0010100000107XX,4251,1,1,20.078129,161.052216, ,59,21,-102,0,1,704,0,28,842,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98612696,0,3783900,0,126988,140,100, ,
87,824,13,0010100000107XX,4251,1,1,20.058054,161.052216, ,65,21,-102,0,1,710,0,28,421,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98613117,0,3783900,0,126989,150,100, ,
88,824,15,0010100000107XX,4251,1,1,20.038000,160.971680, ,65,21,-102,0,1,710,0,28,421,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98613117,421,3783900,46,126989,150,100, ,
89,824,18,0010100000107XX,4251,1,1,20.017967,161.231628, ,65,21,-102,0,1,710,0,28,1263,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98613117,421,3783920,10,126989,150,100, ,
90,825,0,0010100000107XX,4251,1,1,20.007957,161.231628, ,65,21,-102,0,1,710,0,28,1263,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98613117,421,3783920,10,126989,150,100, ,
91,825,2,0010100000107XX,4251,1,1,19.987953,161.231628, ,65,21,-102,0,1,710,0,28,1263,0,0,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98613117,421,3783920,10,126989,150,100, ,
92,825,4,0010100000107XX,4251,1,1,19.967970,161.231628, ,59,21,-102,0,1,704,0,28,421,0,3,0, ,0.17245,14,156,30846456,0,483994,0,87200,3014003,1,1,000000,0,0,0,000000, ,0.09054,9,0,98613959,421,3783920,10,126989,145,100, ,
93,825,7,0010100000107XX,4251,1,1,20.100368,161.410583, ,59,21,-102,0,1,697,0,28,421,0,0,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.09054,9,0,98613959,0,3783920,0,126989,130,100, ,
95,825,9,0010100000107XX,4251,1,1,20.100368,161.410583, ,59,21,-102,0,1,697,0,28,421,0,0,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.09054,9,0,98613959,0,3783920,0,126989,130,100, ,
96,825,11,0010100000107XX,4251,1,1,20.080273,161.410583, ,59,21,-102,0,1,697,0,28,421,0,0,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.09054,9,0,98613959,0,3783920,0,126989,130,100, ,
97,825,13,0010100000107XX,4251,1,1,20.060196,161.410583, ,59,21,-102,0,1,710,0,28,0,0,0,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.09054,9,0,98614380,0,3783920,0,126989,150,100, ,
98,825,15,0010100000107XX,4251,1,1,20.040140,161.329880, ,59,21,-102,0,1,710,0,28,92,0,0,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.12549,9,0,98614380,92,3783930,10,126989,150,100, ,
99,825,17,0010100000107XX,4251,1,1,20.020103,161.425064, ,59,21,-102,0,1,710,0,28,934,0,0,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.12549,9,0,98614380,421,3783950,10,126989,150,100, ,
100,825,19,0010100000107XX,4251,1,1,20.020103,161.425064, ,59,21,-102,0,1,710,0,28,934,0,0,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.12549,9,0,98614380,421,3783950,10,126989,150,100, ,
101,826,2,0010100000107XX,4251,1,1,19.990088,161.425064, ,59,21,-102,0,1,710,0,28,934,0,0,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.12549,9,0,98614380,421,3783950,10,126989,150,100, ,
102,826,3,0010100000107XX,4251,1,1,19.980091,161.425064, ,59,21,-102,0,1,697,0,28,842,276,0,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.12549,9,0,98614472,421,3783950,10,126990,160,100, ,
103,826,5,0010100000107XX,4251,1,1,19.960115,161.554855, ,59,21,-102,0,1,704,0,28,92,0,58,0, ,0.17245,14,156,30846781,0,483999,0,87201,3014006,1,1,000000,0,0,0,000000, ,0.12549,9,0,98615314,92,3783960,10,126991,135,100, ,
104,826,8,0010100000107XX,4251,1,1,20.102577,161.439316, ,59,21,-102,0,1,704,0,28,92,0,0,0, ,0.17245,14,156,30847106,0,484004,0,87202,3014064,1,1,000000,0,0,0,000000, ,0.12549,9,0,98615314,0,3783960,0,126991,135,100, ,
