Timestamp, Frame, Slot, IMSI, RNTI, UID, UE_No, DL_THR, UL_THR, ,PH_dB, PCMAX_dBm, AVG_RSRP, CQI, RI, raw_rssi, ul_rssi, dl_max_mcs, sched_ul_bytes, estimated_ul_buffer, num_total_bytes, dl_pdus_total, ,dl_BLER, dl_MCS, dlsch_errors, dlsch_total_bytes, dlsch_current_bytes, dlsch_total_rbs, dlsch_current_rbs, dl_num_mac_sdu, dl_lc4_bytes, dl_lc4_id, dl_lc4_sst,dl_lc4_sd, dl_lc5_bytes, dl_lc5_id, dl_lc5_sst,dl_lc5_sd, ,ul_BLER, ul_MCS, ulsch_errors, ulsch_total_bytes, ulsch_current_bytes, ulsch_total_rbs, ulsch_current_rbs, ul_num_mac_sdu, SNR, slice2_max_ratio, ,
0,408,4,0010100000107XX,928c,1,1,31.323444,163.150757, ,61,21,-99,0,1,710,0,28,698,0,0,0, ,0.08920,20,14,10247064,0,106503,0,20352,742189,1,1,000000,0,0,0,000000, ,0.09577,11,1,18392452,421,672397,10,24762,145,100, ,
1,408,7,0010100000107XX,928c,1,1,31.276480,163.465363, ,61,21,-99,0,1,704,0,28,698,0,0,0, ,0.08920,20,14,10247064,0,106503,0,20352,742189,1,1,000000,0,0,0,000000, ,0.09577,11,1,18392452,0,672397,0,24762,130,100, ,
2,408,9,0010100000107XX,928c,1,1,31.276480,163.465363, ,61,21,-99,0,1,704,0,28,698,0,0,0, ,0.08920,20,14,10247064,0,106503,0,20352,742189,1,1,000000,0,0,0,000000, ,0.09577,11,1,18392452,0,672397,0,24762,130,100, ,
3,408,12,0010100000107XX,928c,1,1,31.229588,163.465363, ,61,21,-99,0,1,704,0,28,698,0,0,0, ,0.08920,20,14,10247064,0,106503,0,20352,742189,1,1,000000,0,0,0,000000, ,0.09577,11,1,18392452,0,672397,0,24762,130,100, ,
4,408,13,0010100000107XX,928c,1,1,31.213972,163.465363, ,61,21,-99,0,1,710,0,28,421,0,3,0, ,0.08920,20,14,10247064,0,106503,0,20352,742189,1,1,000000,0,0,0,000000, ,0.09577,11,1,18392729,0,672397,0,24763,155,100, ,
5,408,14,0010100000107XX,928c,1,1,31.438364,163.465363, ,61,21,-99,0,1,710,0,28,0,0,58,0, ,0.08920,20,14,10247544,480,106508,5,20353,742192,1,1,000000,0,0,0,000000, ,0.09577,11,1,18393150,0,672397,0,24763,145,100, ,
6,408,18,0010100000107XX,928c,1,1,31.630987,163.430771, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18393150,421,672417,10,24763,145,100, ,
7,409,0,0010100000107XX,928c,1,1,31.615171,163.430771, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18393150,421,672417,10,24763,145,100, ,
9,409,2,0010100000107XX,928c,1,1,31.583563,163.430771, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18393150,421,672417,10,24763,145,100, ,
10,409,4,0010100000107XX,928c,1,1,31.551985,163.430771, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18393571,421,672417,10,24764,150,100, ,
11,409,7,0010100000107XX,928c,1,1,31.504679,163.442001, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18393992,0,672427,0,24764,145,100, ,
12,409,9,0010100000107XX,928c,1,1,31.504679,163.442001, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18393992,0,672427,0,24764,145,100, ,
13,409,11,0010100000107XX,928c,1,1,31.473181,163.442001, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18393992,0,672427,0,24764,145,100, ,
14,409,13,0010100000107XX,928c,1,1,31.441713,163.442001, ,61,21,-99,0,1,720,0,28,0,276,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394084,0,672427,0,24765,155,100, ,
15,409,15,0010100000107XX,928c,1,1,31.410276,163.360275, ,61,21,-99,0,1,720,0,28,277,276,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394084,277,672454,27,24765,155,100, ,
16,409,18,0010100000107XX,928c,1,1,31.378874,163.545868, ,61,21,-99,0,1,720,0,28,1119,276,0,0, ,0.08920,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394084,421,672474,10,24765,155,100, ,
17,410,0,0010100000107XX,928c,1,1,31.363184,163.545868, ,61,21,-99,0,1,720,0,28,1119,276,0,0, ,0.08028,20,14,10248024,0,106513,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394084,421,672474,10,24765,155,100, ,
18,410,2,0010100000107XX,928c,1,1,31.571707,163.545868, ,61,21,-99,0,1,720,0,28,1119,276,0,0, ,0.08028,20,14,10248504,0,106518,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394084,421,672474,10,24765,155,100, ,
19,410,4,0010100000107XX,928c,1,1,31.540140,163.545868, ,61,21,-99,0,1,715,0,28,421,0,61,0, ,0.08028,20,14,10248504,0,106518,0,20354,742250,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394782,421,672474,10,24766,150,100, ,
21,410,4,0010100000107XX,928c,1,1,31.540140,163.545868, ,61,21,-99,0,1,715,0,28,421,0,61,0, ,0.08028,20,14,10248984,480,106523,5,20356,742311,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394782,421,672474,10,24766,150,100, ,
22,410,9,0010100000107XX,928c,1,1,31.732613,163.721344, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.08028,20,14,10248984,0,106523,0,20356,742311,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394782,0,672474,0,24766,140,100, ,
23,410,11,0010100000107XX,928c,1,1,31.700886,163.721344, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.08028,20,14,10248984,0,106523,0,20356,742311,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394782,0,672474,0,24766,140,100, ,
24,410,12,0010100000107XX,928c,1,1,31.685034,163.721344, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.08028,20,14,10248984,0,106523,0,20356,742311,1,1,000000,0,0,0,000000, ,0.09577,11,1,18394782,0,672474,0,24766,140,100, ,
25,410,15,0010100000107XX,928c,1,1,31.637529,163.639481, ,67,21,-99,0,1,704,0,28,0,0,0,0, ,0.08028,20,14,10248984,0,106523,0,20356,742311,1,1,000000,0,0,0,000000, ,0.09577,11,1,18395203,0,672474,0,24766,150,100, ,
